-50,-180,-175,-170,-165,-160,-155,-150,-145,-140,-135,-130,-125,-120,-115,-110,-105,-100,-95,-90,-85,-80,-75,-70,-65,-60,-55,-50,-45,-40,-35,-30,-25,-20,-15,-10,-5,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180
50,-25.6764606844815,-25.6563687631746,-24.4547158229675,-22.1027638553108,-19.2721875807333,-16.607063129702,-14.392981094806,-12.7164453856549,-11.5997679611325,-11.0550077875779,-11.1043623302,-11.7930055095125,-13.2077356644016,-15.518323187738,-19.0926650356912,-24.942788268194,-38.3973329976344,-33.4273832969914,-29.1646943701353,-30.338048135492,-35.9737899615012,-27.9341356728015,-21.0463393599848,-16.8587748801723,-14.107409893595,-12.3237021603113,-11.3031249347382,-10.9526346566827,-11.2388473235537,-12.1704267516067,-13.7982809606023,-16.2338450168411,-19.7024471088066,-24.6988867950116,-32.5489399238826,-43.8630691048679,-40.5288042146524,-42.2373043923633,-32.7674490690879,-25.3035020653102,-20.453342613914,-17.0427281310486,-14.5926745504172,-12.877541354904,-11.7793161356031,-11.2337977345328,-11.2090390629315,-11.6976481686293,-12.7163837020393,-14.3105588624175,-16.5618683931282,-19.5944366927175,-23.5453956979911,-28.299364558441,-32.2093701725272,-31.4849552948237,-27.0086783268527,-22.3116979556069,-18.5123515108358,-15.6542432695641,-13.6131876052991,-12.2783650366329,-11.5703011309574,-11.4333567680831,-11.8270262523466,-12.7191513477602,-14.0800541112123,-15.8744335534182,-18.043073637769,-20.4569920394429,-22.8313965991762,-24.6986582479517,-25.6764606844815
55,-23.2994940737728,-23.2392463606922,-24.3594197827629,-27.2324090056372,-31.7310530216899,-27.6331275787994,-22.0040424713781,-18.5334884879319,-16.5196600992233,-15.6472954952028,-15.8601786271952,-17.3276338271512,-20.6814124503786,-28.8417445662465,-31.9465520234059,-21.5805610427391,-17.6527949006353,-15.762667510007,-15.1001975149291,-15.451631998939,-16.8914273827615,-19.8846779493664,-26.2381211934214,-34.725084396812,-22.8930631993714,-18.3855398113864,-16.2373806518442,-15.4854087617244,-15.882467127014,-17.4817352879167,-20.7014418894253,-27.211638834217,-46.3277770422814,-26.6413133439612,-22.2347669778869,-20.4415752139332,-20.0459678637289,-20.7875613149444,-22.8863072456538,-27.5205602626353,-44.10887603946,-28.1091944708012,-21.6621330902212,-18.328069668581,-16.4799328430073,-15.6618541354693,-15.7231509201061,-16.667660670543,-18.6640162085087,-22.2166981773766,-28.7605335710001,-31.5245169876581,-24.6427133273745,-21.2955504036514,-19.9394855213572,-20.0622742373341,-21.8078412158249,-26.3394369183967,-41.2057464064995,-26.4973501880078,-20.4892414857644,-17.5394468091228,-16.1202598995184,-15.7814882823853,-16.3574516076453,-17.8082584441157,-20.1806943088844,-23.5576624324452,-27.462509672,-28.5782627825454,-26.3479559748264,-24.3465017245781,-23.2994940737728
60,-19.8226859213235,-19.507738348222,-19.8562980279049,-21.1310959974699,-23.9179804309332,-30.0161474443689,-35.6875097276361,-26.0178839026505,-22.0018517956846,-20.5416884230483,-21.0822585968974,-24.3016353254104,-36.5944605673695,-27.0815076851478,-19.3938828970582,-15.6051979506683,-13.4345174636301,-12.2688511944688,-11.8681782659582,-12.1477839654787,-13.1310915822917,-14.9708272375647,-18.0755526270483,-23.7013263143534,-39.9499412519318,-26.7795794006467,-21.8018374357728,-20.2687687479113,-20.8179728180816,-23.6597059810633,-31.5442641104121,-34.3128323293131,-24.0520614680416,-20.1427007966119,-18.2317648573364,-17.4217951186587,-17.3674953679944,-17.9426035102911,-19.2010112035558,-21.4508152381903,-25.6112586178615,-36.3945300025802,-32.4884510639992,-24.6580266206135,-21.5032914435495,-20.3099819517958,-20.5511577745333,-22.2554982034532,-25.8867955752787,-30.078190166864,-25.5604177138933,-20.8563791554994,-17.9633538846902,-16.2614483427985,-15.4620651511252,-15.4842930367686,-16.3951128314197,-18.4527853988323,-22.3693892094232,-30.6391981371799,-30.5964495191467,-23.5785209022227,-20.8638781535222,-20.1982687530572,-21.0373263949338,-23.3301187975922,-27.1423851512076,-30.1607852627303,-27.503369450672,-24.2778467955987,-22.1057126272227,-20.6841401457018,-19.8226859213235
65,-19.4363896798462,-18.8954319310412,-18.8466862302954,-19.4972080124384,-21.1697139840778,-24.5540239180992,-32.095966974188,-38.3071307269715,-28.0897734321671,-25.5595451578777,-26.7414671839446,-35.0204867064542,-30.6302979170005,-21.0894231762785,-16.467014265938,-13.6909211361196,-12.0030259970388,-11.0892379986128,-10.7978789201386,-11.0666190340288,-11.904882428962,-13.4041397859316,-15.7868574080367,-19.5753651391704,-26.4254016415036,-46.9943130292381,-28.2554701607784,-25.1609413118566,-25.9034879594233,-31.2113198891404,-39.6929639300631,-25.9811834298301,-21.1461308876123,-18.7218864883881,-17.5747877446483,-17.2421005872441,-17.4523177068006,-18.049506514058,-19.0322308992671,-20.6116083929511,-23.293989623875,-28.3642966952411,-45.0738459160191,-32.2844772512762,-26.7270767604199,-25.0633378361958,-25.6133700950401,-28.1342897274035,-29.9984103483727,-25.6637198194821,-21.2336134929689,-18.1820489252415,-16.1273227245386,-14.822560298297,-14.1615038332409,-14.1299969929691,-14.7913137124673,-16.3047146658641,-19.0059502686232,-23.6888952255135,-32.0804535937342,-30.0367543753452,-25.5210845478241,-24.4361869728714,-25.6250789272782,-28.8623436380276,-31.7211208449251,-28.6031499686143,-25.1747044079602,-22.9635766570159,-21.4589950804948,-20.3154425374177,-19.4363896798462
70,-20.5402215566089,-19.6718028378474,-19.2525308258258,-19.4939032832684,-20.6411035533466,-23.1260088731016,-28.0660834465669,-42.1514854421825,-34.7513284644218,-30.3498126310536,-32.7192152242308,-44.9405827503829,-25.790762612778,-19.3160062056561,-15.5420395136837,-13.1653598443173,-11.7082893960676,-10.9340326634231,-10.7143319533311,-10.9903734608686,-11.7640143104718,-13.1053340259991,-15.1813647867745,-18.3418892413427,-23.4417595691746,-34.1594907975395,-36.3409801867528,-29.9095951641078,-30.8375830259374,-40.6702174324038,-31.4927548883987,-24.1204978393441,-20.604558445883,-18.8720030849671,-18.2678451060714,-18.4273530418269,-19.0307931406888,-19.7826428903746,-20.583303878159,-21.68501808696,-23.624676842036,-27.2858029668702,-35.3837165602571,-42.0477181617735,-31.8405591816414,-29.7256839844147,-30.6525709390346,-31.9066826862034,-27.9576976359674,-23.2897636464646,-19.9214739277261,-17.5370186978105,-15.8552460412828,-14.7344118405181,-14.1255830330824,-14.044573897867,-14.5635176619482,-15.8212918692398,-18.0656275729827,-21.7780775199018,-27.9852984931301,-33.8177331350081,-29.6154762718242,-28.2173950864834,-29.8125329799744,-33.165644867436,-31.5578361651331,-27.5777926867635,-25.1228623875947,-23.6994947821026,-22.6595409568095,-21.6114723166283,-20.5402215566089
75,-22.6201503667303,-21.2055763645788,-20.3418560232494,-20.2254983992468,-21.0359959857606,-23.0937146648456,-27.1705265222739,-36.2936446908997,-41.6865168560366,-34.4204089165019,-38.5971030501856,-35.6914522708141,-24.4276979068651,-18.9036567278234,-15.5059464025483,-13.3449355691999,-12.0334098342411,-11.359200801402,-11.1984257519889,-11.4893387332467,-12.2279002965498,-13.4748915820664,-15.3770411063138,-18.2243619317785,-22.6405971255142,-30.5537608221311,-48.352910946823,-34.1148126839597,-35.0587574649362,-42.4342564425149,-29.6376027388578,-23.860028616916,-20.9613052738469,-19.7048497195713,-19.6353680359394,-20.4764812613659,-21.8482408486511,-23.0642868728401,-23.6166458708706,-24.0210008114765,-25.2252253405018,-28.1133722007239,-34.4514497896809,-50.7833323225151,-36.179886382286,-33.9852206332287,-35.0184732817552,-32.0979773528181,-26.5864556406696,-22.5809782142223,-19.8016351476409,-17.8155517066034,-16.3782579790246,-15.3781992304746,-14.7922063795393,-14.6585381182622,-15.0651787295302,-16.1540726160347,-18.1487658167886,-21.432877443233,-26.7302793087855,-33.8294915637005,-32.7427824653179,-31.4022310960301,-33.4353725484227,-35.4079718435559,-31.2515817929419,-27.8824587244364,-26.2937083504852,-25.7204445431576,-25.2640445380714,-24.1824742512836,-22.6201503667303
80,-25.3682611532208,-23.0168530852288,-21.616524846081,-21.1833825787473,-21.7742840949151,-23.6191478686272,-27.3459989888551,-35.1317342586433,-46.9194390790824,-37.2933756572293,-42.3034133992939,-33.4389643287456,-24.2083345256246,-19.135711967583,-15.9557892283812,-13.9410536659608,-12.741192506394,-12.1510172839698,-12.0437774479834,-12.3519724419862,-13.0661783924483,-14.2428230726754,-16.0218923929353,-18.6712517150209,-22.7259256286711,-29.5971377384118,-47.1722068724501,-37.3199387395827,-37.9197688392108,-39.8021256997612,-29.3334438750202,-24.2051852109001,-21.6364472841213,-20.7142337273041,-21.142195428142,-22.8756885386533,-25.8845855600046,-28.91269070683,-28.6615586503659,-27.2980919644575,-27.4079600285936,-29.6477004949134,-35.2366622636899,-46.974303453699,-38.8437035547747,-37.4305212861034,-37.959111029582,-31.6881346276061,-26.2292704025228,-22.6773148779219,-20.2878682377111,-18.6046918210834,-17.3732514269677,-16.4778703566598,-15.9054834948972,-15.7150521724811,-16.0166037222782,-16.9670020741292,-18.7890814975365,-21.8314661765421,-26.6967272065382,-33.6343573118877,-34.9793054727138,-34.0769674578317,-36.6455071152776,-36.6066413405621,-31.5643832375026,-28.7678820539445,-28.0200820509307,-28.7201660766462,-29.6056369141822,-28.2296376589212,-25.3682611532208
85,-27.9326546136182,-24.3866491141245,-22.534409453348,-21.9154621257721,-22.4257001105276,-24.2114527323592,-27.8040545736488,-34.9001886635795,-45.1744307836291,-38.5762857163847,-41.2184598192729,-32.5067159927518,-24.4669654593836,-19.7093869912087,-16.6966354073898,-14.8034118591242,-13.7014284702551,-13.1870912465438,-13.1283561739898,-13.451075356678,-14.141090485943,-15.2532497390558,-16.9271836305083,-19.4239742080489,-23.2397368907161,-29.564591432395,-43.0991862153131,-39.3002760546569,-39.2937233418235,-38.7430431886594,-29.5860311582018,-24.7316135767492,-22.2898381055343,-21.5001922619979,-22.1594252667448,-24.4464449248811,-29.3061978016072,-43.1950588380873,-35.3324105161169,-29.9287805924762,-28.9646222801655,-30.7036826422895,-35.514180805286,-42.3480326000794,-39.4892664621265,-39.6812831681132,-39.6755513269918,-31.7615886477462,-26.4825319988096,-23.2203710211989,-21.1147146206309,-19.6871716522929,-18.6517257698145,-17.8653545715508,-17.3100155339982,-17.0626523920869,-17.260630583222,-18.0838359925616,-19.7654487215823,-22.6426803423754,-27.2605599306697,-33.9550287750244,-36.6814901087601,-36.4204118559271,-39.7711405153035,-37.5703751750018,-32.1004046283866,-29.6343029211136,-29.5155562266464,-31.8678507003497,-37.7606780029774,-34.4487996056653,-27.9326546136182
90,-28.0732171023892,-24.4623982109989,-22.6238969025423,-22.0651944616973,-22.6561575563312,-24.5014260184993,-28.0294685531837,-34.3467820023245,-41.178368552613,-38.2995744944748,-38.5891855640646,-31.8533428480145,-24.9072983554262,-20.4690024444806,-17.6226941230258,-15.8467268398729,-14.8358895091688,-14.3885812651256,-14.3679406457648,-14.6943340798249,-15.350938299197,-16.3937638401642,-17.965460996266,-20.3261369784219,-23.9504427373184,-29.898843196466,-41.3324963529522,-40.1872354091953,-39.6080740111407,-38.2727675064605,-30.0005071468261,-25.2259123951884,-22.7368210877388,-21.8341497805946,-22.2743269899881,-24.0566273874899,-27.2760632721219,-30.8925066252196,-30.6048722550004,-28.7691042539534,-28.5155253539242,-30.2305750056098,-34.0949627338045,-38.4866019192782,-38.7395931073905,-40.6200471341443,-40.9787718777657,-32.3304199030642,-27.1396580013011,-24.0464785976822,-22.1372356896469,-20.9155782209462,-20.0628168915733,-19.3956742020784,-18.873186537173,-18.5805576733283,-18.6832310713187,-19.389153758854,-20.9475166047768,-23.6930386052225,-28.1347391859848,-34.5992442450694,-38.0841841921916,-38.5398830548671,-43.1272540443977,-38.4288550456333,-32.5546928816061,-30.0560974492879,-29.8805135422098,-32.1769473069723,-38.3683915846818,-34.8982348966644,-28.0732171023892
95,-25.7330911815438,-23.2508432229494,-21.8779181338758,-21.5873210736644,-22.3681666709627,-24.3270267375419,-27.7721117724958,-33.1882349994595,-38.0195874303064,-37.1535648890119,-36.3650308083168,-31.2413861762321,-25.395431875646,-21.334698919749,-18.67731464186,-17.0219401057507,-16.0935398849591,-15.6957587609777,-15.6900338930205,-15.9957905674297,-16.5988902312905,-17.5605552179493,-19.0277716226279,-21.2591204099309,-24.7091063217738,-30.3266050470544,-40.1418238106664,-40.2179265835843,-39.2609446616812,-37.8443086166536,-30.4015485316114,-25.6110332709895,-22.9493389515601,-21.7550033297594,-21.6990759561364,-22.5582626520823,-23.9945394255303,-25.3094507334367,-25.8471362463822,-26.03208398843,-26.7908087372377,-28.7082158147928,-31.9693455647438,-35.5564117352266,-37.42607124059,-40.4933210035141,-42.3800480817757,-33.3658450644165,-28.1294850045182,-25.0873603037317,-23.2697938409016,-22.169121023417,-21.4510075311405,-20.8994105182683,-20.4364932633465,-20.13358739536,-20.1715787561985,-20.7844360021076,-22.2393469251089,-24.8715131543404,-29.1588268499421,-35.3748563311492,-39.2466133283482,-40.3877611296531,-47.0061902952425,-39.2398966145022,-32.8528654779981,-29.9661393405798,-29.0671109973455,-29.5940629576998,-30.410699813665,-28.8704156692167,-25.7330911815438
100,-23.105887091658,-21.5558976627339,-20.7149971138643,-20.7490245845872,-21.7431307767395,-23.8124257293106,-27.1534255370986,-31.8323412004526,-35.7381860595155,-35.8700322015293,-34.7588552277424,-30.7415666689945,-25.9105440350838,-22.2796751945772,-19.8354080434887,-18.2993605044792,-17.432257771942,-17.0474283706208,-17.0116164046288,-17.2537792768073,-17.7727900653361,-18.6401329292148,-20.0050931993256,-22.1179269018505,-25.4042368087341,-30.6876596166713,-39.0118157764769,-39.5761844789787,-38.4550282591384,-37.2546643382287,-30.7451293607628,-25.9166862200595,-23.023090256022,-21.4783786139184,-20.9186892760812,-21.070603292894,-21.6493901010363,-22.3526602445018,-23.020289812822,-23.802155963772,-25.0540233008313,-27.1123112833308,-30.0913562199908,-33.4153051268062,-36.0601520651163,-39.7162158178298,-44.0321079935716,-34.968263637046,-29.4793824755236,-26.3373661796467,-24.46794452235,-23.3503000936204,-22.6600057671806,-22.179669197612,-21.7998786951649,-21.5492870109531,-21.5897353097293,-22.163410061992,-23.5517954797511,-26.0917914416356,-30.2313572778265,-36.1651748253478,-40.1181273716527,-41.6867086927732,-51.4118729648207,-40.2639419927115,-33.1244582767225,-29.6115535203353,-27.818696112686,-26.9671445007962,-26.2547445372627,-24.9165596760343,-23.105887091658
