link_id,epoch_index,t_tdb,t_utc,gnss_const_id,gnss_const,prn,frequency_id,frequency,rx_x_ecef_m,rx_y_ecef_m,rx_z_ecef_m,tx_x_ecef_m,tx_y_ecef_m,tx_z_ecef_m,tangent_radius_earth_center_m,tangent_altitude_m,tx_boresight_angle_deg,cn0_dbhz,ionosphere_plasma_delay_m,tecu,tec_delay_m,second_delay_m,third_delay_m,dist_bend_m,tec_delay_bend_m,max_sep_line_m,final_pos_err_m
219,54,788961723.1839,788961654.0,0,GPS,27,0,L1,-331456288.0588,-91055214.33552,-164190910.6135,19372789.45214,12843052.19806,-13492510.84679,22019307.92129,15648307.92129,55.01532178505,14.17090918563,0.026003127287750633,0.16014451314608244,0.026003056555146217,7.062397027194252e-08,1.0863414517691462e-10,0,0,0,0
220,55,788961724.1839,788961655.0,0,GPS,2,0,L1,-331463856.041,-91030974.80741,-164191452.1082,17269450.55163,3690514.176192,20387370.44349,10181114.26096,3810114.260959,22.17688230696,17.22312061018,0.5985516713296792,3.686930781232835,0.5986559747560861,-0.00010435176315174242,4.83367448905894e-08,0,0,0,0
221,55,788961724.1839,788961655.0,0,GPS,4,0,L1,-331463856.041,-91030974.80741,-164191452.1082,25359672.94914,-253444.71829,-8029904.019443,18166390.81294,11795390.81294,43.07070884073,12.90347605972,0.15377980043890963,0.9470803623962396,0.15377975643282435,4.270632778887659e-08,1.2997574890111608e-09,0,0,0,0
222,55,788961724.1839,788961655.0,0,GPS,21,0,L1,-331463856.041,-91030974.80741,-164191452.1082,18264431.4652,11122015.30103,16755230.56679,8046351.347653,1675351.347653,17.22860769193,22.66610869786,2.8190925072473862,17.36995395223489,2.8204019363950246,-0.0013108293261306124,1.4001784924548275e-06,0,0,0,0
223,55,788961724.1839,788961655.0,0,GPS,27,0,L1,-331463856.041,-91030974.80741,-164191452.1082,19371114.37636,12842971.9306,-13494961.32703,22021249.46544,15650249.46544,55.02258856121,14.17063250494,0.02600309943908154,0.16014434158643087,0.026003028698585697,7.063181303623122e-08,1.0868280585833238e-10,0,0,0,0
224,56,788961725.1839,788961656.0,0,GPS,2,0,L1,-331471422.0969,-91006734.9748,-164191994.2313,17270420.99408,3692774.886213,20386117.14024,10179099.55343,3808099.553433,22.17227503632,17.233950353,0.5987143126433268,3.6879324104201014,0.5988186117387221,-0.00010434735260972013,4.8257214365638456e-08,0,0,0,0
225,56,788961725.1839,788961656.0,0,GPS,4,0,L1,-331471422.0969,-91006734.9748,-164191994.2313,25360592.32926,-253006.8089247,-8026944.4401,18163807.21442,11792807.21442,43.06313394425,12.91778619546,0.1539588712807566,0.9481832060623172,0.15395882785810847,4.212030467848784e-08,1.3023434689690005e-09,0,0,0,0
226,56,788961725.1839,788961656.0,0,GPS,21,0,L1,-331471422.0969,-91006734.9748,-164191994.2313,18265191.46193,11123861.95299,16753197.22979,8046856.154156,1675856.154156,17.22971383862,22.66371387097,2.8189284045817593,17.36894156938171,2.8202375533133353,-0.0013105483341624114,1.3996025865033933e-06,0,0,0,0
227,56,788961725.1839,788961656.0,0,GPS,27,0,L1,-331471422.0969,-91006734.9748,-164191994.2313,19369439.39119,12842891.97656,-13497411.8076,22023191.14452,15652191.14452,55.02985550919,14.17035560533,0.02599717453433464,0.16010785220940904,0.025997103829130477,7.05965542404923e-08,1.0864992205077485e-10,0,0,0,0
228,57,788961726.1839,788961657.0,0,GPS,2,0,L1,-331478986.2309,-90982494.82125,-164192536.9825,17271391.85815,3695035.473931,20384863.83699,10177085.62068,3806085.62068,22.16766922442,17.24477441611,0.599332704562919,3.691741929784136,0.5994371727217047,-0.00010451652004455065,4.836125885183844e-08,0,0,0,0
229,57,788961726.1839,788961657.0,0,GPS,4,0,L1,-331478986.2309,-90982494.82125,-164192536.9825,25361511.90809,-252569.0355573,-8023984.860758,18161223.74113,11790223.74113,43.05555921596,12.93210043017,0.15403350048156753,0.9486428237024946,0.15403345709926375,4.207864798516977e-08,1.303655786681566e-09,0,0,0,0
230,57,788961726.1839,788961657.0,0,GPS,21,0,L1,-331478986.2309,-90982494.82125,-164192536.9825,18265951.82535,11125708.55285,16751163.8928,8047362.454044,1676362.454044,17.23082294564,22.66131265374,2.8189756558721495,17.369231243398037,2.8202845883923464,-0.0013103316464178733,1.3991262207732847e-06,0,0,0,0
231,57,788961726.1839,788961657.0,0,GPS,27,0,L1,-331478986.2309,-90982494.82125,-164192536.9825,19367764.49766,12842812.33466,-13499862.28816,22025132.95821,15654132.95821,55.03712262768,14.17007848694,0.025981846781320202,0.1600134539063772,0.025981776145626218,7.052716602043104e-08,1.0852796457697095e-10,0,0,0,0
232,58,788961727.1839,788961658.0,0,GPS,2,0,L1,-331486548.4395,-90958254.35926,-164193080.3617,17272363.14374,3697295.940462,20383610.53356,10175072.46288,3804072.462878,22.16306487178,17.25559280096,0.5999214935178702,3.695369189763385,0.6000261398022976,-0.00010469475632803899,4.84719006261028e-08,0,0,0,0
233,58,788961727.1839,788961658.0,0,GPS,4,0,L1,-331486548.4395,-90958254.35926,-164193080.3617,25362431.68571,-252131.3969012,-8021025.281089,18158640.39278,11787640.39278,43.04798465532,12.9464187672,0.1541361112665534,0.9492747705968216,0.15413606786319323,4.2097980103833e-08,1.3053800791330314e-09,0,0,0,0
234,58,788961727.1839,788961658.0,0,GPS,21,0,L1,-331486548.4395,-90958254.35926,-164193080.3617,18266712.55507,11127555.10071,16749130.55607,8047870.246917,1676870.246917,17.23193501208,22.65890504808,2.818824099778048,17.368296224919632,2.8201327671535386,-0.00131006593392691,1.3985584360166053e-06,0,0,0,0
235,58,788961727.1839,788961658.0,0,GPS,27,0,L1,-331486548.4395,-90958254.35926,-164193080.3617,19366089.69534,12842733.00561,-13502312.76871,22027074.90646,15656074.90646,55.04438991627,14.16980114983,0.025968011946222246,0.1599282498168945,0.025967941349078878,7.048870328029421e-08,1.0844008698900953e-10,0,0,0,0
236,59,788961728.1839,788961659.0,0,GPS,2,0,L1,-331494108.7235,-90934013.58445,-164193624.3687,17273334.85078,3699556.284432,20382357.23031,10173060.08103,3802060.081028,22.15846198078,17.26640550515,0.6005530280829064,3.699259701553345,0.6006578517237077,-0.00010487222287504184,4.858207378719025e-08,0,0,0,0
237,59,788961728.1839,788961659.0,0,GPS,4,0,L1,-331494108.7235,-90934013.58445,-164193624.3687,25363351.66192,-251693.8941332,-8018065.701747,18156057.17005,11785057.17005,43.04041026457,12.96074120474,0.15421627230488144,0.949768457552592,0.1542162290225064,4.197548484439507e-08,1.3068902123829156e-09,0,0,0,0
238,59,788961728.1839,788961659.0,0,GPS,21,0,L1,-331494108.7235,-90934013.58445,-164193624.3687,18267473.65119,11129401.59727,16747097.21908,8048379.53273,1677379.53273,17.23305003782,22.65649105507,2.8187571057685847,17.36788225530496,2.8200655498940086,-0.0013098422027799108,1.3980773562030207e-06,0,0,0,0
239,59,788961728.1839,788961659.0,0,GPS,27,0,L1,-331494108.7235,-90934013.58445,-164193624.3687,19364414.98445,12842653.98909,-13504763.24927,22029016.98923,15658016.98923,55.05165737457,14.1695235941,0.025957182255149605,0.15986155352115644,0.02595711170829991,7.043848208518148e-08,1.0836761093244879e-10,0,0,0,0
240,60,788961729.1839,788961660.0,0,GPS,2,0,L1,-331501667.0849,-90909772.49003,-164194169.0031,17274306.97939,3701816.50595,20381103.92705,10171048.47531,3800048.47531,22.15386055194,17.27721253015,0.6012796565122457,3.7037359651985176,0.6013846736074833,-0.00010506579750735503,4.870226981372377e-08,0,0,0,0
241,60,788961729.1839,788961660.0,0,GPS,4,0,L1,-331501667.0849,-90909772.49003,-164194169.0031,25364271.83679,-251256.5274432,-8015106.122406,18153474.07266,11782474.07266,43.03283604315,12.97506774611,0.1543096140927815,0.9503433196258546,0.1543095707843239,4.1999942420733984e-08,1.308515182004614e-09,0,0,0,0
242,60,788961729.1839,788961660.0,0,GPS,21,0,L1,-331501667.0849,-90909772.49003,-164194169.0031,18268235.11402,11131248.04109,16745063.88235,8048890.310962,1677890.310962,17.23416802171,22.6540706769,2.818713822893626,17.36761423077903,2.8200220300957404,-0.0013096047562729635,1.3975541585207833e-06,0,0,0,0
243,60,788961729.1839,788961660.0,0,GPS,27,0,L1,-331501667.0849,-90909772.49003,-164194169.0031,19362740.36564,12842575.28441,-13507213.72951,22030959.20618,15659959.20618,55.05892500125,14.16924581987,0.025947744717007445,0.15980343102614086,0.025947674216528722,7.039217324253925e-08,1.083054782370413e-10,0,0,0,0
244,61,788961730.1839,788961661.0,0,GPS,2,0,L1,-331509223.5185,-90885531.09333,-164194714.2648,17275279.52944,3704076.606385,20379850.62362,10169037.6459,3798037.645904,22.14926058579,17.28801387742,0.6019263144660183,3.7077195913880674,0.6020315047418534,-0.00010523908538613267,4.880955107832605e-08,0,0,0,0
245,61,788961730.1839,788961661.0,0,GPS,4,0,L1,-331509223.5185,-90885531.09333,-164194714.2648,25365192.21033,-250819.295566,-8012146.543065,18150891.10064,11779891.10064,43.02526199145,12.98939839296,0.15436999291794,0.9507151739120472,0.15436994967489082,4.1933501839201386e-08,1.3095473602663984e-09,0,0,0,0
246,61,788961730.1839,788961661.0,0,GPS,21,0,L1,-331509223.5185,-90885531.09333,-164194714.2648,18268996.94292,11133094.43405,16743030.54536,8049402.581569,1678402.581569,17.23528896362,22.65164391465,2.818558344197265,17.366655002329512,2.8198662778246693,-0.0013093306270149125,1.3969996106803811e-06,0,0,0,0
247,61,788961730.1839,788961661.0,0,GPS,27,0,L1,-331509223.5185,-90885531.09333,-164194714.2648,19361065.83763,12842496.89308,-13509664.21007,22032901.55785,15661901.55785,55.06619279777,14.16896782717,0.025938955511555718,0.15974930139223728,0.02593888505538887,7.034788620065207e-08,1.0828064759702879e-10,0,0,0,0
248,62,788961731.1839,788961662.0,0,GPS,2,0,L1,-331516778.0288,-90861289.3779,-164195260.1536,17276252.50098,3706336.583733,20378597.32037,10167027.59381,3796027.593812,22.14466208471,17.29880954457,0.6026650395434847,3.7122703429724377,0.6027704214146268,-0.00010543079993392819,4.892879183062959e-08,0,0,0,0
249,62,788961731.1839,788961662.0,0,GPS,4,0,L1,-331516778.0288,-90861289.3779,-164195260.1536,25366112.78249,-250382.1998199,-8009186.963724,18148308.25402,11777308.25402,43.01768810985,13.0037331469,0.15460493688862978,0.952162124379476,0.15460489456371584,4.1011362471145605e-08,1.3135514735329153e-09,0,0,0,0
250,62,788961731.1839,788961662.0,0,GPS,21,0,L1,-331516778.0288,-90861289.3779,-164195260.1536,18269759.13852,11134940.77417,16740997.20863,8049916.344026,1678916.344026,17.23641286239,22.64921077055,2.8184609668521685,17.366053714365638,2.8197686452263153,-0.0013090748236102706,1.3964494634450468e-06,0,0,0,0
251,62,788961731.1839,788961662.0,0,GPS,27,0,L1,-331516778.0288,-90861289.3779,-164195260.1536,19359391.40144,12842418.81382,-13512114.69063,22034844.04392,15663844.04392,55.07346076282,14.16868961611,0.025935692238080312,0.15972920413494113,0.025935621814533415,7.031526326116501e-08,1.0828363421790435e-10,0,0,0,0
252,63,788961732.1839,788961663.0,0,GPS,2,0,L1,-331524330.6115,-90837047.35866,-164195806.6691,17277225.8939,3708596.439235,20377344.01712,10165018.31921,3794018.319214,22.14006504921,17.30959953308,0.6034834345330463,3.7173119651158646,0.6035890419414857,-0.00010565648280295879,4.9074363594783346e-08,0,0,0,0
253,63,788961732.1839,788961663.0,0,GPS,4,0,L1,-331524330.6115,-90837047.35866,-164195806.6691,25367033.55328,-249945.2391243,-8006227.384384,18145725.53285,11774725.53285,43.01011439874,13.01807200956,0.15458542995072264,0.9520419814046228,0.15458538665483756,4.198254956913687e-08,1.3133355000347227e-09,0,0,0,0
254,63,788961732.1839,788961663.0,0,GPS,21,0,L1,-331524330.6115,-90837047.35866,-164195806.6691,18270521.70026,11136787.06322,16738963.87163,8050431.598287,1679431.598287,17.23753971789,22.64677124567,2.818659514862717,17.367275428766874,2.8199670179838043,-0.0013088991111671927,1.3959900802001669e-06,0,0,0,0
255,63,788961732.1839,788961663.0,0,GPS,27,0,L1,-331524330.6115,-90837047.35866,-164195806.6691,19357717.05655,12842341.04747,-13514565.17118,22036786.66432,15665786.66432,55.08072889598,14.16841118678,0.025920762688266243,0.1596372581926983,0.02592069232685265,7.025323677420648e-08,1.0817681575499548e-10,0,0,0,0
256,64,788961733.1839,788961664.0,0,GPS,2,0,L1,-331531881.2709,-90812805.01917,-164196353.8113,17278199.70837,3710856.171962,20376090.71386,10163009.82256,3792009.822564,22.13546948046,17.32038384313,0.6040558543358211,3.7208383163903536,0.6041616242287114,-0.00010581906592996105,4.9173039604887134e-08,0,0,0,0
257,64,788961733.1839,788961664.0,0,GPS,4,0,L1,-331531881.2709,-90812805.01917,-164196353.8113,25367954.52268,-249508.4147979,-8003267.805044,18143142.93715,11772142.93715,43.00254085849,13.03241498255,0.15482396032358034,0.9535110122426348,0.15482391678747617,4.2221029340655334e-08,1.3150748350673915e-09,0,0,0,0
258,64,788961733.1839,788961664.0,0,GPS,21,0,L1,-331531881.2709,-90812805.01917,-164196353.8113,18271284.62878,11138633.29922,16736930.53491,8050948.343827,1679948.343827,17.23866952896,22.64432534223,2.818512994406007,17.366371252197247,2.8198202046212115,-0.001308605609686066,1.3953944816679336e-06,0,0,0,0
259,64,788961733.1839,788961664.0,0,GPS,27,0,L1,-331531881.2709,-90812805.01917,-164196353.8113,19356042.80398,12842263.59276,-13517015.65142,22038729.41874,15667729.41874,55.08799719594,14.1681325393,0.025901448715917607,0.1595183099317551,0.025901378406596003,7.020129975163109e-08,1.0802185361208074e-10,0,0,0,0
260,65,788961734.1839,788961665.0,0,GPS,2,0,L1,-331539430.0015,-90788562.37916,-164196901.5798,17279173.94422,3713115.783408,20374837.41043,10161002.10404,3790002.104044,22.13087537898,17.3311624762,0.6045655771436296,3.7239783005085023,0.6046714711351241,-0.00010594323626843167,4.9244773951163656e-08,0,0,0,0
261,65,788961734.1839,788961665.0,0,GPS,4,0,L1,-331539430.0015,-90788562.37916,-164196901.5798,25368875.69067,-249071.7253906,-8000308.225704,18140560.46696,11769560.46696,42.99496748948,13.04676206752,0.15493057661459725,0.9541676270802814,0.15493053294573755,4.23519904179708e-08,1.3168692842362247e-09,0,0,0,0
262,65,788961734.1839,788961665.0,0,GPS,21,0,L1,-331539430.0015,-90788562.37916,-164196901.5798,18272047.92335,11140479.48418,16734897.19791,8051466.5806,1680466.5806,17.23980229546,22.64187306134,2.8184677407134213,17.366091117055287,2.819774718392577,-0.001308372572390692,1.3948932349548367e-06,0,0,0,0
263,65,788961734.1839,788961665.0,0,GPS,27,0,L1,-331539430.0015,-90788562.37916,-164196901.5798,19354368.64236,12842186.45135,-13519466.13198,22040672.30771,15669672.30771,55.09526566416,14.1678536737,0.025894209053819197,0.15947372336069743,0.025894138775927205,7.016990065692374e-08,1.0799133396248387e-10,0,0,0,0
264,66,788961735.1839,788961666.0,0,GPS,2,0,L1,-331546976.8069,-90764319.42461,-164197449.9745,17280148.60149,3715375.271694,20373584.10718,10158995.16466,3787995.164655,22.12628274714,17.34193542992,0.6052651121750561,3.728287644128169,0.6053711898058195,-0.00010612698908409313,4.9358320704321124e-08,0,0,0,0
265,66,788961735.1839,788961666.0,0,GPS,4,0,L1,-331546976.8069,-90764319.42461,-164197449.9745,25369797.05724,-248635.1720366,-7997348.646365,18137978.12232,11766978.12232,42.9873942921,13.06111326608,0.15501067829182247,0.9546609485371907,0.1550106347581061,4.221536562881391e-08,1.3183507502177135e-09,0,0,0,0
266,66,788961735.1839,788961666.0,0,GPS,21,0,L1,-331546976.8069,-90764319.42461,-164197449.9745,18272811.58449,11142325.61676,16732863.86092,8051986.308197,1680986.308197,17.24093801649,22.63941440493,2.8183489750375754,17.365358184046425,2.819655710266066,-0.0013081296058881225,1.3943773974008096e-06,0,0,0,0
267,66,788961735.1839,788961666.0,0,GPS,27,0,L1,-331546976.8069,-90764319.42461,-164197449.9745,19352694.57261,12842109.62209,-13521916.61253,22042615.33089,15671615.33089,55.10253429931,14.16757459009,0.025886773217901983,0.15942792879422518,0.02588670300008636,7.010988526153825e-08,1.0793036423361246e-10,0,0,0,0
268,67,788961736.1839,788961667.0,0,GPS,2,0,L1,-331554521.6856,-90740076.16078,-164197998.9951,17281123.68017,3717634.63756,20372330.80392,10156989.00458,3785989.004579,22.12169158546,17.35270270578,0.6059540342415419,3.732531599828083,0.6060602912799471,-0.00010630650831051169,4.9469905317327154e-08,0,0,0,0
269,67,788961736.1839,788961667.0,0,GPS,4,0,L1,-331554521.6856,-90740076.16078,-164197998.9951,25370718.62237,-248198.7543934,-7994389.067026,18135395.90326,11764395.90326,42.97982126673,13.07546857986,0.15511690366297032,0.9553151559193928,0.15511686001193464,4.2330914279880864e-08,1.3201213996194794e-09,0,0,0,0
270,67,788961736.1839,788961667.0,0,GPS,21,0,L1,-331554521.6856,-90740076.16078,-164197998.9951,18273575.61207,11144171.6967,16730830.52419,8052507.526209,1681507.526209,17.24207669113,22.63694937496,2.8181820891482956,17.364328556716952,2.8194885271565537,-0.0013078317846558906,1.3937763975849063e-06,0,0,0,0
271,67,788961736.1839,788961667.0,0,GPS,27,0,L1,-331554521.6856,-90740076.16078,-164197998.9951,19351020.59458,12842033.10527,-13524367.09309,22044558.48824,15673558.48824,55.109803101,14.16729528857,0.025886153587376615,0.1594241128921509,0.02588608340272709,7.007670756898137e-08,1.0794195704141765e-10,0,0,0,0
272,68,788961737.1839,788961668.0,0,GPS,2,0,L1,-331562064.6365,-90715832.59053,-164198548.6414,17282099.18021,3719893.881082,20371077.50066,10154983.62427,3783983.624269,22.1171018951,17.36346430397,0.6066266468755731,3.736675141433075,0.6067330882717173,-0.00010649098067897943,4.958453473080912e-08,0,0,0,0
273,68,788961737.1839,788961668.0,0,GPS,4,0,L1,-331562064.6365,-90715832.59053,-164198548.6414,25371640.38605,-247762.4723029,-7991429.487687,18132813.80981,11761813.80981,42.97224841375,13.08982801048,0.15519816578618742,0.955815623461406,0.15519812215163162,4.2312917944213255e-08,1.3216378446842228e-09,0,0,0,0
274,68,788961737.1839,788961668.0,0,GPS,21,0,L1,-331562064.6365,-90715832.59053,-164198548.6414,18274340.00593,11146017.72508,16728797.18719,8053030.234589,1682030.234589,17.24321831925,22.63447797253,2.8180375783406446,17.36343693932596,2.8193437530585346,-0.0013075679602272741,1.3932423374472402e-06,0,0,0,0
275,68,788961737.1839,788961668.0,0,GPS,27,0,L1,-331562064.6365,-90715832.59053,-164198548.6414,19349346.70856,12841956.90073,-13526817.57332,22046501.77943,15675501.77943,55.11707206789,14.16701576925,0.025865211820009327,0.1592951393795014,0.02586514165781397,7.005437824915452e-08,1.0781710626836817e-10,0,0,0,0
276,69,788961738.1839,788961669.0,0,GPS,2,0,L1,-331569605.6607,-90691588.70947,-164199098.9131,17283075.10166,3722153.001959,20369824.19741,10152979.02418,3781979.024183,22.11251367721,17.3742202247,0.6071929555466578,3.7401639844665513,0.6072995802540481,-0.00010667440670373702,4.9699313377520154e-08,0,0,0,0
277,69,788961738.1839,788961669.0,0,GPS,4,0,L1,-331569605.6607,-90691588.70947,-164199098.9131,25372562.34826,-247326.3261612,-7988469.908349,18130231.84201,11759231.84201,42.96467573354,13.10419155957,0.15529842660152393,0.9564330975087478,0.15529838292397366,4.235421276949175e-08,1.323337512309568e-09,0,0,0,0
278,69,788961738.1839,788961669.0,0,GPS,21,0,L1,-331569605.6607,-90691588.70947,-164199098.9131,18275104.76631,11147863.70058,16726763.85046,8053554.432805,1682554.432805,17.24436289968,22.63200019989,2.8179417221373697,17.362844998936964,2.819247638248792,-0.001307308798341013,1.3926869188964158e-06,0,0,0,0
279,69,788961738.1839,788961669.0,0,GPS,27,0,L1,-331569605.6607,-90691588.70947,-164199098.9131,19347672.91409,12841881.00873,-13529268.05387,22048445.205,15677445.205,55.12434120145,14.16673603215,0.025850684660590338,0.1592056720177332,0.025850614623311226,6.992953151235003e-08,1.077475980285738e-10,0,0,0,0
280,70,788961739.1839,788961670.0,0,GPS,2,0,L1,-331577144.7573,-90667344.52045,-164199649.81,17284051.44454,3724412.000805,20368570.89398,10150975.2045,3779975.204502,22.10792693231,17.38497046946,0.6079086912801657,3.7445731268437656,0.6080155034932653,-0.00010686202922329102,4.981612366378742e-08,0,0,0,0
281,70,788961739.1839,788961670.0,0,GPS,4,0,L1,-331577144.7573,-90667344.52045,-164199649.81,25373484.50899,-246890.31581,-7985510.329011,18127649.9999,11756649.9999,42.95710322648,13.11855922876,0.15536978460617754,0.9568725693003342,0.15536974103438603,4.224711451565603e-08,1.3246769901703017e-09,0,0,0,0
282,70,788961739.1839,788961670.0,0,GPS,21,0,L1,-331577144.7573,-90667344.52045,-164199649.81,18275869.89305,11149709.6243,16724730.51347,8054080.12081,1683080.12081,17.24551043227,22.62951605814,2.8177857800257953,17.361882961196887,2.8190914298263365,-0.0013070419467656033,1.392146224383885e-06,0,0,0,0
283,70,788961739.1839,788961670.0,0,GPS,27,0,L1,-331577144.7573,-90667344.52045,-164199649.81,19345999.21146,12841805.42912,-13531718.53442,22050388.76461,15679388.76461,55.13161050036,14.16645607741,0.025839847678101675,0.1591389306879044,0.025839777670236725,6.990017809475586e-08,1.0768685637298268e-10,0,0,0,0
284,71,788961740.1839,788961671.0,0,GPS,2,0,L1,-331584681.926,-90643100.02393,-164200201.3319,17285028.20871,3726670.876495,20367317.59072,10148972.16623,3777972.166227,22.10334166277,17.3957150359,0.6085942065792073,3.74879614863205,0.6087012058769253,-0.00010704923110930675,4.99333912870155e-08,0,0,0,0
285,71,788961740.1839,788961671.0,0,GPS,4,0,L1,-331584681.926,-90643100.02393,-164200201.3319,25374406.86822,-246454.4412763,-7982550.749674,18125068.28351,11754068.28351,42.94953089295,13.13293101968,0.15546180215242633,0.95743927570343,0.1554617585400774,4.228602807949821e-08,1.3263208532922246e-09,0,0,0,0
286,71,788961740.1839,788961671.0,0,GPS,21,0,L1,-331584681.926,-90643100.02393,-164200201.3319,18276635.38622,11151555.4952,16722697.17674,8054607.298067,1683607.298067,17.24666091585,22.62702554955,2.8176625386500875,17.361122198481244,2.818967902922222,-0.0013067558341837504,1.391562049105254e-06,0,0,0,0
287,71,788961740.1839,788961671.0,0,GPS,27,0,L1,-331584681.926,-90643100.02393,-164200201.3319,19344325.6007,12841730.16189,-13534169.01498,22052332.45822,15681332.45822,55.13887996422,14.1661759051,0.025828798466499964,0.1590708825143177,0.025828728521742728,6.983715990411181e-08,1.075973330742081e-10,0,0,0,0
288,72,788961741.1839,788961672.0,0,GPS,2,0,L1,-331592217.1658,-90618855.22274,-164200753.4786,17286005.3942,3728929.629644,20366064.28746,10146969.90954,3775969.909542,22.09875786913,17.40645392552,0.6093867310509912,3.7536784285850495,0.6094939536223327,-0.00010727265123989774,5.007989836715956e-08,0,0,0,0
289,72,788961741.1839,788961672.0,0,GPS,4,0,L1,-331592217.1658,-90618855.22274,-164200753.4786,25375329.42586,-246018.7027922,-7979591.170664,18122486.69319,11751486.69319,42.94195873426,13.14730693222,0.1555468632586826,0.9579631401697796,0.15554681969564316,4.2235282991941204e-08,1.3277564517608017e-09,0,0,0,0
290,72,788961741.1839,788961672.0,0,GPS,21,0,L1,-331592217.1658,-90618855.22274,-164200753.4786,18277401.24566,11153401.31436,16720663.83974,8055135.964529,1684135.964529,17.24781435026,22.62452867522,2.8175280894109007,17.360292656890877,2.818833208223881,-0.0013065098674229754,1.391054442623542e-06,0,0,0,0
291,72,788961741.1839,788961672.0,0,GPS,27,0,L1,-331592217.1658,-90618855.22274,-164200753.4786,19342652.08209,12841655.20688,-13536619.49521,22054276.2855,15683276.2855,55.14614959169,14.16589551535,0.025818872042339604,0.15900974901676193,0.025818802126119627,6.980867008097955e-08,1.0754989554079996e-10,0,0,0,0
292,73,788961742.1839,788961673.0,0,GPS,2,0,L1,-331599750.4777,-90594610.11252,-164201306.2498,17286983.00105,3731188.25995,20364810.9842,10144968.4349,3773968.434902,22.09417555254,17.41718713854,0.6099103257750541,3.756903800700506,0.6100176651868563,-0.00010738955559824025,5.0143796085634703e-08,0,0,0,0
293,73,788961742.1839,788961673.0,0,GPS,4,0,L1,-331599750.4777,-90594610.11252,-164201306.2498,25376252.18205,-245583.0999729,-7976631.591327,18119905.22835,11748905.22835,42.93438674894,13.16168697148,0.15566601248039222,0.9586969416681927,0.15566596884092848,4.230964822291567e-08,1.3298155126745462e-09,0,0,0,0
294,73,788961742.1839,788961673.0,0,GPS,21,0,L1,-331599750.4777,-90594610.11252,-164201306.2498,18278167.47159,11155247.08047,16718630.50301,8055666.11966,1684666.11966,17.24897073434,22.62202543743,2.817618340686618,17.360847078191128,2.8189232309673558,-0.0013062808101304332,1.390529392871452e-06,0,0,0,0
295,73,788961742.1839,788961673.0,0,GPS,27,0,L1,-331599750.4777,-90594610.11252,-164201306.2498,19340978.65519,12841580.56435,-13539069.97576,22056220.24697,15685220.24697,55.15341938425,14.16561490818,0.025806842585894493,0.15893566359519945,0.02580677269489557,6.978351013731993e-08,1.0748878577088552e-10,0,0,0,0
296,74,788961743.1839,788961674.0,0,GPS,2,0,L1,-331607281.8608,-90570364.6961,-164201859.6453,17287961.02922,3733446.76749,20363557.68095,10142967.74276,3771967.742764,22.08959471413,17.42791467518,0.6105730854174103,3.7609867094751985,0.6106806170775714,-0.0001075819238648264,5.0263703733340467e-08,0,0,0,0
297,74,788961743.1839,788961674.0,0,GPS,4,0,L1,-331607281.8608,-90570364.6961,-164201859.6453,25377175.1367,-245147.6330508,-7973672.01199,18117323.88932,11746323.88932,42.92681493829,13.17607113734,0.15579538865092943,0.9594937280019122,0.1557953449880786,4.2331961452578666e-08,1.3308893823310265e-09,0,0,0,0
298,74,788961743.1839,788961674.0,0,GPS,21,0,L1,-331607281.8608,-90570364.6961,-164201859.6453,18278934.06391,11157092.79413,16716597.16628,8056197.763286,1685197.763286,17.25013006766,22.61951583759,2.817508097946636,17.36016642950437,2.818812712374191,-0.0013060043835499049,1.3899559947523568e-06,0,0,0,0
299,74,788961743.1839,788961674.0,0,GPS,27,0,L1,-331607281.8608,-90570364.6961,-164201859.6453,19339305.32026,12841506.23416,-13541520.45631,22058164.34232,15687164.34232,55.16068934056,14.16533408372,0.025803235162867567,0.15891344690481804,0.025803165316502726,6.973890229057582e-08,1.0746255019847927e-10,0,0,0,0
300,75,788961744.1839,788961675.0,0,GPS,2,0,L1,-331614811.3149,-90546118.97393,-164202413.6648,17288939.47875,3735705.152751,20362304.37751,10140967.83331,3769967.833312,22.08501535446,17.43863653694,0.6112579565296556,3.765205717177712,0.6113656676843005,-0.00010776153007888626,5.037543413108887e-08,0,0,0,0
301,75,788961744.1839,788961675.0,0,GPS,4,0,L1,-331614811.3149,-90546118.97393,-164202413.6648,25378098.2898,-244712.3020525,-7970712.432654,18114742.67615,11743742.67615,42.91924330269,13.19045943145,0.15592741255250567,0.9603068206659948,0.15592736883399977,4.238528936262109e-08,1.3332165252504833e-09,0,0,0,0
302,75,788961744.1839,788961675.0,0,GPS,21,0,L1,-331614811.3149,-90546118.97393,-164202413.6648,18279701.02257,11158938.45578,16714563.82928,8056730.895238,1685730.895238,17.25129234983,22.61699987709,2.8173482153857208,17.35918006510926,2.818652553973218,-0.0013057279810699954,1.3893935727504119e-06,0,0,0,0
303,75,788961744.1839,788961675.0,0,GPS,27,0,L1,-331614811.3149,-90546118.97393,-164202413.6648,19337632.07769,12841432.21602,-13543970.93654,22060108.57121,15689108.57121,55.1679594593,14.16505304208,0.025795811547687095,0.15886772743542987,0.025795741734359216,6.970590471741128e-08,1.0742316230946805e-10,0,0,0,0
